data_layer,date_delivered,date_is_estimated,date_estimation_method,original_date_delivered,nearest_dated_source_row_number,date_source_row_distance,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason
cleaned_sales,,,,,,,,,,,,,0,0,185777264.24,380443.2,185396821.04,0,94760630.25,90636190.79,0.488877,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Sales_Report.xlsx,2025,4144,55ad5bdfa376aa7d0d18dffc942181f62ca150ccfe8a403a0eb8bdd01fc2f6c6,692eb105de1eb7e3eb86874be7d9216da2bbde8c7062751de7ca7193de9ed2c8,,,raw_medshield,"['quantity: blank converted to 0', 'unit_cost: blank converted to 0', 'trade_price_unit: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,0,185777264.24,380443.2,185396821.04,0,94760630.25,90636190.79,0.488877,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,4144,22b1985d439efefbdd5751605781c01f971756dc54af6f93c8c3b0ab9ced48be,692eb105de1eb7e3eb86874be7d9216da2bbde8c7062751de7ca7193de9ed2c8,,,raw_medshield,"['quantity: blank converted to 0', 'unit_cost: blank converted to 0', 'trade_price_unit: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,0,185777264.24,380443.2,185396821.04,0,94760630.25,90636190.79,0.488877,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,4144,22b1985d439efefbdd5751605781c01f971756dc54af6f93c8c3b0ab9ced48be,692eb105de1eb7e3eb86874be7d9216da2bbde8c7062751de7ca7193de9ed2c8,,,raw_medshield,"['quantity: blank converted to 0', 'unit_cost: blank converted to 0', 'trade_price_unit: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,DR-MS03259,Government,MICROPORE 1X10 2.5CMX9.1M (3M),30,774.6,23238,0,23238,490,14700,8538,0.367415,rejected,invalid or missing delivery date,,,,,,,,,,,,,Sales_Report.xlsx,2025,2411,b206e303b7ffda27e11deccfaf3c02611e837ea6ddab7e8561d5a50226ddea0c,0ea81740badc9b92f4e961489458941e3484e1d1e41a378d88676254eae19632,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,DR-MS03259,Government,MICROPORE 1X10 2.5CMX9.1M (3M),30,774.6,23238,0,23238,490,14700,8538,0.367415,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,2411,8f0d0073424649b5376fde05031a8b35440680645d55f97a670e587fa74949ea,0ea81740badc9b92f4e961489458941e3484e1d1e41a378d88676254eae19632,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,DR-MS03259,Government,MICROPORE 1X10 2.5CMX9.1M (3M),30,774.6,23238,0,23238,490,14700,8538,0.367415,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,2411,8f0d0073424649b5376fde05031a8b35440680645d55f97a670e587fa74949ea,0ea81740badc9b92f4e961489458941e3484e1d1e41a378d88676254eae19632,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,2025-01-02,,,,,,2025,01,02,DR-025490,Quezon,BENERVA PLUS 500MG/50MG/100MG/100MCG,2,1200,2400,0,2400,615,1230,1170,0.4875,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,30,61c9c59128819507dfebd16a02c8bcaabbebf526232ab4200ac813a286f4ba65,296f3506976572eb09859d6582162cc79cc0267a4a4b9d8c8e3a7235d435ef79,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,2025-01-02,,,,,,2025,01,02,DR-025489,Quezon,BERCEF 250MG/5ML,20,450,9000,0,9000,180,3600,5400,0.6,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,29,4d6ec72e892c0da0f408286326f5b89c6f7b2faebd59d26822a5ec8bf3f03e12,3d2ec5b25d19af4e53c62e7339c42748f8d23a41aa3186c257aeb51902075a14,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,2025-01-02,,,,,,2025,01,02,DR-025488,Quezon,HYCLENS WOUND SPRAY 2% 120ML BOV,20,550,11000,1100,9900,392,7840,2060,0.187273,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,28,8c6cc5965ea817cc115c87494a5f0a8d713e3962c85308e8834121bcc58c0c89,7c2204c95bddf5c0ad14a11db6aa88c7e8bdb5dd1e27d774a08f0cbd658a7a68,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
cleaned_sales,2025-01-03,,,,,,2025,01,03,DR-025263,Admin,ANEROCIN 300MG,2,3800,7600,0,7600,979,1958,5642,0.742368,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2025,20,09b7e28def444cfa684f9b0f9e9355cf26efa7301b256f6525fc1fcb5e3cb5c0,3031398635378af22c7c0ab238472d6e665189b28be366037d713d0dee34b6d5,,,raw_medshield,['dr_number: standardized identifier format'],False,,,accepted_clean_sales,
